path,rows,parsed_ts,parse_fail,out_of_order,duplicate_ts,negative_values,min_ts,max_ts,min_tp,max_tp,issue_count
data\g6_data\NIFTY\this_month\-300\2025-10-07.csv,301,301,0,0,11,0,1759811100000,1759830930000,546.85,622.47,0
data\g6_data\NIFTY\this_month\-300\2025-10-08.csv,531,531,0,0,0,0,1759895910000,1759917600000,526.4,797.76,0
data\g6_data\NIFTY\this_month\-300\2025-10-09.csv,52,52,0,0,0,0,1759995840000,1760026560000,508.24,587.75,0
data\g6_data\NIFTY\this_month\-300\2025-10-10.csv,603,603,0,0,0,0,1760069760000,1760090400000,503.08,583.8,0
data\g6_data\NIFTY\this_month\-300\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,388.04,580.67,0
data\g6_data\NIFTY\this_month\-300\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,344.15,457.5,0
data\g6_data\NIFTY\this_month\-300\2025-10-28.csv,637,637,0,0,9,0,1761626730000,1761645600000,235.65,420.96000000000004,0
data\g6_data\NIFTY\this_month\-300\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,728.36,789.0999999999999,0
data\g6_data\NIFTY\this_month\-300\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,702.9,770.55,0
data\g6_data\NIFTY\this_month\-300\2025-10-31.csv,477,477,0,0,24,0,1761882330000,1761904800000,136.09,781.0999999999999,0
data\g6_data\NIFTY\this_month\-300\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,677.24,772.575,0
data\g6_data\NIFTY\this_month\-300\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,644.0,722.66,0
data\g6_data\NIFTY\this_month\-300\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,602.85,716.45,0
data\g6_data\NIFTY\this_month\-350\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\this_month\-350\2025-09-30.csv,443,443,0,0,7,0,1759210260000,1759226370000,311.25,400.78000000000003,0
data\g6_data\NIFTY\this_month\-350\2025-10-01.csv,281,281,0,0,2,0,1759297680000,1759312770000,633.27,729.55,0
data\g6_data\NIFTY\this_month\-350\2025-10-03.csv,231,231,0,0,0,0,1759470390000,1759483320000,633.6,665.8,0
data\g6_data\NIFTY\this_month\-400\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\this_month\-400\2025-09-30.csv,403,403,0,0,6,0,1759210260000,1759226370000,359.54,464.65000000000003,0
data\g6_data\NIFTY\this_month\-400\2025-10-01.csv,266,266,0,0,0,0,1759296450000,1759311900000,650.83,750.05,0
data\g6_data\NIFTY\this_month\-400\2025-10-03.csv,138,138,0,0,0,0,1759478970000,1759485600000,636.82,699.55,0
data\g6_data\NIFTY\this_month\-450\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\this_month\-450\2025-09-30.csv,354,354,0,0,6,0,1759210260000,1759226370000,399.82,494.3,0
data\g6_data\NIFTY\this_month\-450\2025-10-01.csv,281,281,0,0,2,0,1759297680000,1759312770000,671.54,792.55,0
data\g6_data\NIFTY\this_month\-450\2025-10-03.csv,84,84,0,0,0,0,1759479120000,1759483320000,689.65,726.3000000000001,0
data\g6_data\NIFTY\this_month\-50\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\this_month\-50\2025-09-30.csv,463,463,0,0,7,0,1759210260000,1759226370000,11.100000000000001,132.61,0
data\g6_data\NIFTY\this_month\-50\2025-10-01.csv,585,585,0,0,2,0,1759295310000,1759312770000,541.65,586.94,0
data\g6_data\NIFTY\this_month\-50\2025-10-03.csv,628,628,0,0,5,0,1759463280000,1759485600000,504.05,560.4200000000001,0
data\g6_data\NIFTY\this_month\-50\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,460.68999999999994,501.7,0
data\g6_data\NIFTY\this_month\-50\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,448.6,483.79,0
data\g6_data\NIFTY\this_month\-50\2025-10-08.csv,722,722,0,0,0,0,1759895340000,1759917600000,427.25,482.43,0
data\g6_data\NIFTY\this_month\-50\2025-10-09.csv,299,299,0,0,0,0,1759995000000,1760026560000,418.65,457.4,0
data\g6_data\NIFTY\this_month\-50\2025-10-10.csv,737,737,0,0,0,0,1760068320000,1760090400000,407.65,452.0,0
data\g6_data\NIFTY\this_month\-50\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,236.65,360.17,0
data\g6_data\NIFTY\this_month\-50\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,209.7,272.54,0
data\g6_data\NIFTY\this_month\-50\2025-10-28.csv,637,637,0,0,9,0,1761626730000,1761645600000,30.0,189.69,0
data\g6_data\NIFTY\this_month\-50\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,632.38,682.55,0
data\g6_data\NIFTY\this_month\-50\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,624.35,666.74,0
data\g6_data\NIFTY\this_month\-50\2025-10-31.csv,477,477,0,0,24,0,1761882330000,1761904800000,604.75,660.23,0
data\g6_data\NIFTY\this_month\-50\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,590.2,653.4000000000001,0
data\g6_data\NIFTY\this_month\-50\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,569.05,620.69,0
data\g6_data\NIFTY\this_month\-50\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,516.15,594.8375,0
data\g6_data\NIFTY\this_month\-500\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\this_month\-500\2025-09-30.csv,4,4,0,0,0,0,1759211460000,1759218510000,463.92,500.1,0
data\g6_data\NIFTY\this_month\-500\2025-10-01.csv,206,206,0,0,0,0,1759299390000,1759311900000,700.74,810.9,0
data\g6_data\NIFTY\this_month\-500\2025-10-03.csv,90,90,0,0,0,0,1759482750000,1759485600000,700.1999999999999,747.0,0
data\g6_data\NIFTY\this_month\0\2025-09-15.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\this_month\0\2025-09-30.csv,462,462,0,0,7,0,1759210260000,1759226370000,10.95,105.0,0
data\g6_data\NIFTY\this_month\0\2025-10-01.csv,585,585,0,0,2,0,1759295310000,1759312770000,526.4000000000001,573.2,0
data\g6_data\NIFTY\this_month\0\2025-10-03.csv,639,639,0,0,5,0,1759463160000,1759485600000,490.9,537.0899999999999,0
data\g6_data\NIFTY\this_month\0\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,453.3,487.04999999999995,0
data\g6_data\NIFTY\this_month\0\2025-10-07.csv,545,545,0,0,12,0,1759811100000,1759830930000,437.2,474.5,0
data\g6_data\NIFTY\this_month\0\2025-10-08.csv,720,720,0,0,0,0,1759895220000,1759917600000,418.65,580.52,0
data\g6_data\NIFTY\this_month\0\2025-10-09.csv,299,299,0,0,0,0,1759995000000,1760026560000,407.45000000000005,434.15,0
data\g6_data\NIFTY\this_month\0\2025-10-10.csv,739,739,0,0,0,0,1760068050000,1760090400000,396.45,432.0,0
data\g6_data\NIFTY\this_month\0\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,219.95000000000002,324.46,0
data\g6_data\NIFTY\this_month\0\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,199.4,251.78000000000003,0
data\g6_data\NIFTY\this_month\0\2025-10-28.csv,637,637,0,0,9,0,1761626730000,1761645600000,11.1,156.51,0
data\g6_data\NIFTY\this_month\0\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,628.21,663.2,0
data\g6_data\NIFTY\this_month\0\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,614.3,649.34,0
data\g6_data\NIFTY\this_month\0\2025-10-31.csv,477,477,0,0,24,0,1761882330000,1761904800000,596.2,643.17,0
data\g6_data\NIFTY\this_month\0\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,583.15,639.0625,0
data\g6_data\NIFTY\this_month\0\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,558.6,604.04,0
data\g6_data\NIFTY\this_month\0\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,504.05,582.825,0
data\g6_data\NIFTY\next_week\+100\2025-09-15.csv,329,329,0,0,0,0,1757909010000,1757930340000,259.95,285.3,0
data\g6_data\NIFTY\next_week\+100\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+100\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+100\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+100\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+100\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+100\2025-09-30.csv,462,462,0,0,8,0,1759210260000,1759226370000,253.3,295.05,0
data\g6_data\NIFTY\next_week\+100\2025-10-01.csv,308,308,0,0,0,0,1759295310000,1759311900000,317.75,359.91,0
data\g6_data\NIFTY\next_week\+100\2025-10-03.csv,640,640,0,0,5,0,1759463160000,1759485600000,270.4,309.75,0
data\g6_data\NIFTY\next_week\+100\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,243.6,270.96,0
data\g6_data\NIFTY\next_week\+100\2025-10-07.csv,544,544,0,0,11,0,1759811100000,1759830930000,217.2,262.5,0
data\g6_data\NIFTY\next_week\+100\2025-10-08.csv,714,714,0,0,0,0,1759895190000,1759917600000,306.95,401.32,0
data\g6_data\NIFTY\next_week\+100\2025-10-09.csv,299,299,0,0,0,0,1759995000000,1760026560000,287.0,308.29999999999995,0
data\g6_data\NIFTY\next_week\+100\2025-10-10.csv,733,733,0,0,1,0,1760067990000,1760090400000,268.05,292.45000000000005,0
data\g6_data\NIFTY\next_week\+100\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,372.5,422.15999999999997,0
data\g6_data\NIFTY\next_week\+100\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,371.75,397.11,0
data\g6_data\NIFTY\next_week\+100\2025-10-28.csv,570,570,0,0,2,0,1761628410000,1761645600000,323.35,386.07000000000005,0
data\g6_data\NIFTY\next_week\+100\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,405.55,435.15,0
data\g6_data\NIFTY\next_week\+100\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,378.85,413.70000000000005,0
data\g6_data\NIFTY\next_week\+100\2025-10-31.csv,350,350,0,0,12,0,1761887910000,1761904800000,352.65,383.28,0
data\g6_data\NIFTY\next_week\+100\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,328.75,378.7375,0
data\g6_data\NIFTY\next_week\+100\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,284.3,327.45,0
data\g6_data\NIFTY\next_week\+100\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,372.3,452.2,0
data\g6_data\NIFTY\next_week\+150\2025-09-15.csv,329,329,0,0,0,0,1757909010000,1757930340000,262.65,295.4,0
data\g6_data\NIFTY\next_week\+150\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+150\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+150\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+150\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+150\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+150\2025-09-30.csv,466,466,0,0,8,0,1759209870000,1759226370000,255.45000000000002,604.95,0
data\g6_data\NIFTY\next_week\+150\2025-10-01.csv,310,310,0,0,1,0,1759295370000,1759312770000,313.95,374.77,0
data\g6_data\NIFTY\next_week\+150\2025-10-03.csv,536,536,0,0,5,0,1759463280000,1759483320000,281.7,318.25,0
data\g6_data\NIFTY\next_week\+150\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,248.8,288.4,0
data\g6_data\NIFTY\next_week\+150\2025-10-07.csv,544,544,0,0,11,0,1759811100000,1759830930000,224.7,276.85,0
data\g6_data\NIFTY\next_week\+150\2025-10-08.csv,684,684,0,0,0,0,1759895970000,1759917600000,306.3,336.75,0
data\g6_data\NIFTY\next_week\+150\2025-10-09.csv,250,250,0,0,0,0,1759995000000,1760004000000,288.35,310.59000000000003,0
data\g6_data\NIFTY\next_week\+150\2025-10-10.csv,370,370,0,0,0,0,1760068440000,1760090400000,269.55,304.15,0
data\g6_data\NIFTY\next_week\+150\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,369.85,416.76,0
data\g6_data\NIFTY\next_week\+150\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,374.1,387.31,0
data\g6_data\NIFTY\next_week\+150\2025-10-28.csv,570,570,0,0,2,0,1761628410000,1761645600000,328.45,387.55,0
data\g6_data\NIFTY\next_week\+150\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,404.6,435.82,0
data\g6_data\NIFTY\next_week\+150\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,382.0,416.75,0
data\g6_data\NIFTY\next_week\+150\2025-10-31.csv,350,350,0,0,12,0,1761887910000,1761904800000,354.15,379.1,0
data\g6_data\NIFTY\next_week\+150\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,332.5,375.97999999999996,0
data\g6_data\NIFTY\next_week\+150\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,294.25,337.0,0
data\g6_data\NIFTY\next_week\+150\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,374.5,451.98749999999995,0
data\g6_data\NIFTY\next_week\+200\2025-09-15.csv,329,329,0,0,0,0,1757909010000,1757930340000,272.5,309.15,0
data\g6_data\NIFTY\next_week\+200\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+200\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+200\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+200\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+200\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+200\2025-09-30.csv,462,462,0,0,8,0,1759210260000,1759226370000,262.55,322.65,0
data\g6_data\NIFTY\next_week\+200\2025-10-01.csv,273,273,0,0,0,0,1759295310000,1759311900000,321.15,392.03,0
data\g6_data\NIFTY\next_week\+200\2025-10-03.csv,405,405,0,0,5,0,1759463160000,1759485600000,287.55,345.14,0
data\g6_data\NIFTY\next_week\+200\2025-10-06.csv,227,227,0,0,2,0,1759737990000,1759744800000,255.35,312.65000000000003,0
data\g6_data\NIFTY\next_week\+200\2025-10-07.csv,544,544,0,0,11,0,1759811100000,1759830930000,238.8,304.06,0
data\g6_data\NIFTY\next_week\+200\2025-10-08.csv,545,545,0,0,0,0,1759899270000,1759917600000,314.2,364.36,0
data\g6_data\NIFTY\next_week\+200\2025-10-09.csv,52,52,0,0,0,0,1759995840000,1760026560000,300.15,337.55999999999995,0
data\g6_data\NIFTY\next_week\+200\2025-10-10.csv,607,607,0,0,1,0,1760069760000,1760090400000,278.35,314.04999999999995,0
data\g6_data\NIFTY\next_week\+200\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,371.45000000000005,409.97,0
data\g6_data\NIFTY\next_week\+200\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,376.55,394.3,0
data\g6_data\NIFTY\next_week\+200\2025-10-28.csv,570,570,0,0,2,0,1761628410000,1761645600000,337.15,399.6,0
data\g6_data\NIFTY\next_week\+200\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,402.6,444.65999999999997,0
data\g6_data\NIFTY\next_week\+200\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,386.8,424.29999999999995,0
data\g6_data\NIFTY\next_week\+200\2025-10-31.csv,350,350,0,0,12,0,1761887910000,1761904800000,354.36,388.9,0
data\g6_data\NIFTY\next_week\+200\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,339.1,386.8,0
data\g6_data\NIFTY\next_week\+200\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,305.1,351.15000000000003,0
data\g6_data\NIFTY\next_week\+200\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,380.8,455.73749999999995,0
data\g6_data\NIFTY\next_week\+250\2025-09-15.csv,65,65,0,0,0,0,1757911050000,1757930340000,287.4,307.75,0
data\g6_data\NIFTY\next_week\+250\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+250\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+250\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+250\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+250\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+250\2025-09-30.csv,462,462,0,0,8,0,1759210260000,1759226370000,277.55,341.68,0
data\g6_data\NIFTY\next_week\+250\2025-10-01.csv,310,310,0,0,1,0,1759295370000,1759312770000,336.45,410.09000000000003,0
data\g6_data\NIFTY\next_week\+250\2025-10-03.csv,235,235,0,0,0,0,1759463280000,1759483320000,305.6,356.07,0
data\g6_data\NIFTY\next_week\+250\2025-10-06.csv,132,132,0,0,0,0,1759738500000,1759744800000,275.95,308.52000000000004,0
data\g6_data\NIFTY\next_week\+250\2025-10-07.csv,295,295,0,0,1,0,1759813020000,1759830930000,255.70999999999998,311.8,0
data\g6_data\NIFTY\next_week\+250\2025-10-08.csv,378,378,0,0,0,0,1759901550000,1759917600000,317.29999999999995,372.0,0
data\g6_data\NIFTY\next_week\+250\2025-10-09.csv,247,247,0,0,0,0,1759995000000,1760004000000,309.75,339.88,0
data\g6_data\NIFTY\next_week\+250\2025-10-10.csv,511,511,0,0,0,0,1760068830000,1760090160000,287.55,333.18,0
data\g6_data\NIFTY\next_week\+250\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,375.55,422.13,0
data\g6_data\NIFTY\next_week\+250\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,381.15,409.2,0
data\g6_data\NIFTY\next_week\+250\2025-10-28.csv,570,570,0,0,2,0,1761628410000,1761645600000,351.35,414.90000000000003,0
data\g6_data\NIFTY\next_week\+250\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,410.5,456.89,0
data\g6_data\NIFTY\next_week\+250\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,394.25,438.25,0
data\g6_data\NIFTY\next_week\+250\2025-10-31.csv,350,350,0,0,12,0,1761887910000,1761904800000,354.52,404.25,0
data\g6_data\NIFTY\next_week\+250\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,352.5,405.19,0
data\g6_data\NIFTY\next_week\+250\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,305.7,369.5,0
data\g6_data\NIFTY\next_week\+250\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,387.85,459.23749999999995,0
data\g6_data\NIFTY\next_week\+300\2025-09-15.csv,229,229,0,0,0,0,1757911170000,1757929020000,328.05,355.05,0
data\g6_data\NIFTY\next_week\+300\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+300\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+300\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+300\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+300\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+300\2025-09-30.csv,462,462,0,0,8,0,1759210260000,1759226370000,297.9,371.61,0
data\g6_data\NIFTY\next_week\+300\2025-10-01.csv,273,273,0,0,0,0,1759295310000,1759311900000,349.5,443.1,0
data\g6_data\NIFTY\next_week\+300\2025-10-03.csv,391,391,0,0,5,0,1759466010000,1759485600000,328.5,394.66,0
data\g6_data\NIFTY\next_week\+300\2025-10-06.csv,95,95,0,0,2,0,1759737990000,1759744770000,325.05,376.87,0
data\g6_data\NIFTY\next_week\+300\2025-10-07.csv,300,300,0,0,10,0,1759811100000,1759830930000,280.21,361.93,0
data\g6_data\NIFTY\next_week\+300\2025-10-08.csv,161,161,0,0,0,0,1759902360000,1759915500000,319.8,400.1,0
data\g6_data\NIFTY\next_week\+300\2025-10-09.csv,52,52,0,0,0,0,1759995840000,1760026560000,331.34999999999997,377.79,0
data\g6_data\NIFTY\next_week\+300\2025-10-10.csv,594,594,0,0,1,0,1760070840000,1760090400000,302.15,363.34000000000003,0
data\g6_data\NIFTY\next_week\+300\2025-10-23.csv,307,307,0,0,0,0,1761202230000,1761213600000,385.54999999999995,431.72,0
data\g6_data\NIFTY\next_week\+300\2025-10-24.csv,187,187,0,0,0,0,1761282060000,1761287640000,392.33,429.95000000000005,0
data\g6_data\NIFTY\next_week\+300\2025-10-28.csv,570,570,0,0,2,0,1761628410000,1761645600000,369.09000000000003,434.45,0
data\g6_data\NIFTY\next_week\+300\2025-10-29.csv,671,671,0,0,0,0,1761711900000,1761732000000,416.0,474.91999999999996,0
data\g6_data\NIFTY\next_week\+300\2025-10-30.csv,566,566,0,0,2,0,1761795900000,1761818400000,404.35,454.29999999999995,0
data\g6_data\NIFTY\next_week\+300\2025-10-31.csv,350,350,0,0,12,0,1761887910000,1761904800000,364.07,422.7,0
data\g6_data\NIFTY\next_week\+300\2025-11-03.csv,532,532,0,0,0,0,1762139550000,1762163520000,366.15,429.32000000000005,0
data\g6_data\NIFTY\next_week\+300\2025-11-04.csv,701,701,0,0,1,0,1762228860000,1762250370000,335.77,394.3,0
data\g6_data\NIFTY\next_week\+300\2025-11-06.csv,697,697,0,0,1,0,1762400490000,1762422420000,399.83000000000004,469.01250000000005,0
data\g6_data\NIFTY\next_week\+350\2025-09-15.csv,64,64,0,0,0,0,1757911230000,1757930340000,335.15,356.4,0
data\g6_data\NIFTY\next_week\+350\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+350\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+350\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+350\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+350\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+350\2025-09-30.csv,462,462,0,0,8,0,1759210260000,1759226370000,325.65,407.77,0
data\g6_data\NIFTY\next_week\+350\2025-10-01.csv,310,310,0,0,1,0,1759295370000,1759312770000,376.35,470.05,0
data\g6_data\NIFTY\next_week\+350\2025-10-03.csv,231,231,0,0,0,0,1759470390000,1759483320000,350.75,411.83000000000004,0
data\g6_data\NIFTY\next_week\+400\2025-09-15.csv,235,235,0,0,0,0,1757910750000,1757929020000,390.8,422.25,0
data\g6_data\NIFTY\next_week\+400\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+400\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+400\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+400\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+400\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+400\2025-09-30.csv,432,432,0,0,8,0,1759211160000,1759226370000,358.59999999999997,445.45,0
data\g6_data\NIFTY\next_week\+400\2025-10-01.csv,81,81,0,0,0,0,1759297530000,1759311900000,392.25,470.07,0
data\g6_data\NIFTY\next_week\+400\2025-10-03.csv,381,381,0,0,5,0,1759466010000,1759485600000,382.95,468.37,0
data\g6_data\NIFTY\next_week\+450\2025-09-15.csv,65,65,0,0,0,0,1757911050000,1757930340000,401.65000000000003,424.25,0
data\g6_data\NIFTY\next_week\+450\2025-09-16.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+450\2025-09-17.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+450\2025-09-18.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+450\2025-09-19.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+450\2025-09-22.csv,0,0,0,0,0,0,,,,,0
data\g6_data\NIFTY\next_week\+450\2025-09-30.csv,458,458,0,0,8,0,1759210260000,1759226370000,394.75,468.1,0
data\g6_data\NIFTY\next_week\+450\2025-10-01.csv,118,118,0,0,1,0,1759309110000,1759312770000,441.45,533.84,0
data\g6_data\NIFTY\next_week\+450\2025-10-03.csv,5,5,0,0,0,0,1759483200000,1759483320000,412.95,467.64,0
data\g6_data\NIFTY\next_week\+50\2025-09-15.csv,329,329,0,0,0,0,1757909010000,1757930340000,260.95,284.5,0
